Date(UTC),Latitude,Longitude,Depth,Magnitude
12-07-2014 00:00,38.9186,41.294,13,4.1
13-07-2014 00:00,38.9455,41.3115,10,4
14-07-2014 00:00,37.6374,43.8651,1.3,4
15-07-2014 00:00,39.5228,37.554,4.65,4.6
16-07-2014 00:00,39.8206,41.8294,1.3,4
17-07-2014 00:00,38.9064,41.3055,10,4
18-07-2014 00:00,37.0196,29.2339,13.2,4.5
19-07-2014 00:00,39.994,27.7128,7.9,4.3
20-07-2014 00:00,37.0425,29.1598,4.8,4.3
21-07-2014 00:00,39.28,41.72,5,4
22-07-2014 00:00,38.9238,27.8482,10,4
23-07-2014 00:00,37.9799,30.932,10,4
24-07-2014 00:00,35.89,27.793,52,6.4
25-07-2014 00:00,40.37,27.44,12,4.1
26-07-2014 00:00,35.7488,27.9234,60,4.9
27-07-2014 00:00,38.7415,26.5754,8.6,4
28-07-2014 00:00,38.4925,43.0966,10.8,4.3
29-07-2014 00:00,38.82,25.89,5,4.3
30-07-2014 00:00,38.84,25.99,14,4.2
31-07-2014 00:00,39.73,33.35,5,4.2
01-08-2014 00:00,37.62,43.97,5,4
02-08-2014 00:00,42.2811,43.948,7.7,4.1
03-08-2014 00:00,37.68,43.9,5,4
04-08-2014 00:00,35.7412,27.9994,64.1,4.2
05-08-2014 00:00,37.6729,37.5022,1.7,4.1
06-08-2014 00:00,36.9555,29.201,10,4
07-08-2014 00:00,36.9757,29.2112,10,4.3
08-08-2014 00:00,36.25,27.71,68,4.1
09-08-2014 00:00,37.0473,26.3907,5,4.3
10-08-2014 00:00,37.445,38.58,5.2,5
11-08-2014 00:00,37.4655,38.58,2.2,4.1
12-08-2014 00:00,37.4605,38.5825,23.8,4.8
13-08-2014 00:00,39.5187,32.6471,10,4
14-08-2014 00:00,39.4,33.07,2,4.1
15-08-2014 00:00,35.7542,27.9192,63,4.1
16-08-2014 00:00,35.8475,31.8807,58.63,4.1
17-08-2014 00:00,40.067,39.972,10,4.8
18-08-2014 00:00,39.5563,39.8835,2,4
19-08-2014 00:00,39.466,33.0497,4,4.3
20-08-2014 00:00,36.5538,30.2493,50.73,4
21-08-2014 00:00,37.474,38.59,24.04,4.4
22-08-2014 00:00,38.97,29.927,6.7,4.6
23-08-2014 00:00,36.9738,29.1743,5.4,4.1
24-08-2014 00:00,37.9247,44.6703,10,4
25-08-2014 00:00,38.2949,38.8501,2,4
26-08-2014 00:00,40.6103,29.0142,23.68,4.2
27-08-2014 00:00,36.0815,28.4232,76.7,4.1
28-08-2014 00:00,39.4774,33.0432,6.9,4.3
29-08-2014 00:00,35.7657,28.0218,63.7,4.3
30-08-2014 00:00,39.1302,29.4344,10,4
31-08-2014 00:00,36.9993,30.4049,96.1,4.2
01-09-2014 00:00,41.4327,39.1102,10,4
02-09-2014 00:00,36.4421,26.8805,130.4,4.5
03-09-2014 00:00,35.7623,31.2927,10,4.2
04-09-2014 00:00,35.7,27.92,14,4
05-09-2014 00:00,36.1387,27.9654,69.9,4
06-09-2014 00:00,36.8701,28.1658,63.6,4
07-09-2014 00:00,40.78,31.92,6,4.1
08-09-2014 00:00,38.834,35.536,10,5.1
09-09-2014 00:00,35.9004,26.2877,129.5,4
10-09-2014 00:00,36.5889,26.9185,141.2,4.5
11-09-2014 00:00,36.6326,28.2234,73.2,4
12-09-2014 00:00,35.9144,27.9198,70.1,4.4
13-09-2014 00:00,36.19,44.61,5,4
14-09-2014 00:00,36.0734,27.1594,16.3,4
15-09-2014 00:00,37.8621,29.2368,10,4.5
16-09-2014 00:00,35.7407,30.3226,20,4
17-09-2014 00:00,37.0192,29.1508,22.52,4.1
18-09-2014 00:00,37.8073,27.583,5.9,4.2
19-09-2014 00:00,40.27,32.14,5,4
20-09-2014 00:00,37.1329,36.3575,10,4.1
21-09-2014 00:00,38.83,31.4,3,4
22-09-2014 00:00,40.8008,27.78,12,4
23-09-2014 00:00,37.8287,27.5533,9.3,4.4
24-09-2014 00:00,37.828,27.5623,6.7,4.1
25-09-2014 00:00,40.4547,42.3293,2,4.3
26-09-2014 00:00,36.6222,27.6044,110.2,4.3
27-09-2014 00:00,39.1488,29.0448,7,5.2
28-09-2014 00:00,39.1235,29.0302,10.28,4
29-09-2014 00:00,36.57,42.31,8,4
30-09-2014 00:00,36.6371,26.5782,30,4.2
01-10-2014 00:00,36.1948,31.647,5,4
02-10-2014 00:00,37.14,43.73,2,4.5
03-10-2014 00:00,39.0444,41.8565,11.3,4.3
04-10-2014 00:00,37.9228,29.1067,9.4,4
05-10-2014 00:00,38.3483,38.9557,18.79,4
06-10-2014 00:00,40.84,31.06,9,4
07-10-2014 00:00,39.8255,43.6643,4.44,4
08-10-2014 00:00,37.7035,28.0388,11.87,4.5
09-10-2014 00:00,40.3802,40.5438,2.4,4.2
10-10-2014 00:00,40.7405,27.5233,28.8,4.2
11-10-2014 00:00,37.87,43.01,7,4
12-10-2014 00:00,37.8558,27.54,15.54,4.1
13-10-2014 00:00,39.2827,27.9397,4.7,4
14-10-2014 00:00,36.0296,27.0461,114.5,4.8
15-10-2014 00:00,38.57,42.64,3,4
16-10-2014 00:00,35.9826,29.1591,37.2,4.3
17-10-2014 00:00,36.1321,36.0173,16.8,4.7
18-10-2014 00:00,40.2548,44.7963,7,4.1
19-10-2014 00:00,37.61,26.93,2,5.1
20-10-2014 00:00,35.9688,30.0579,15,4.2
21-10-2014 00:00,41.51,43.45,2,4.2
22-10-2014 00:00,38.8805,43.8275,2,4
23-10-2014 00:00,38.2321,38.7842,2.8,4.3
24-10-2014 00:00,37.95,29.39,5,4
25-10-2014 00:00,41.3,43.83,2,4
26-10-2014 00:00,35.86,43.35,12,5.1
27-10-2014 00:00,37.4913,35.7431,10,4.1
28-10-2014 00:00,42.35,45.11,15,4.1
29-10-2014 00:00,42.36,45.11,2,4.1
30-10-2014 00:00,36.0608,29.7236,25.4,4.5
31-10-2014 00:00,39.5854,39.7483,13.7,5
01-11-2014 00:00,40.37,28.28,10,4.3
02-11-2014 00:00,35.8955,26.6828,94.7,4
03-11-2014 00:00,40.3505,27.4303,13.2,4.2
04-11-2014 00:00,35.86,26.06,67,4
05-11-2014 00:00,38.48,26.29,14,4.2
06-11-2014 00:00,38.67,26.35,18,4
07-11-2014 00:00,35.84,29.93,10,4.3
08-11-2014 00:00,37.9275,32.5427,10,4.8
09-11-2014 00:00,37.9406,32.5307,10,4.9
10-11-2014 00:00,37.5293,27.008,7.09,4
11-11-2014 00:00,37.5201,27.0555,12.4,4
12-11-2014 00:00,39.09,29.05,11,4
13-11-2014 00:00,36.5072,30.8303,80,4.1
14-11-2014 00:00,38.3683,39.2918,5.16,4
15-11-2014 00:00,37.0936,36.0807,5.5,4
16-11-2014 00:00,35.7157,28.1092,55.17,4.1
17-11-2014 00:00,36.0444,31.813,76.3,4.4
18-11-2014 00:00,41.3058,33.6146,9.4,4.4
19-11-2014 00:00,35.94,30.08,20,4.5
20-11-2014 00:00,37.9465,28.8611,13.8,4.5
21-11-2014 00:00,36.2274,26.9512,127.6,4.3
22-11-2014 00:00,37.9332,28.8681,10,4.9
23-11-2014 00:00,37.4107,29.5697,19.5,4.7
24-11-2014 00:00,41.4078,44.191,13.63,4.1
25-11-2014 00:00,36.4838,28.618,56.3,4.4
26-11-2014 00:00,36.0037,27.2854,106.5,4.1
27-11-2014 00:00,37.6271,26.4571,15.6,4.2
28-11-2014 00:00,36.2297,27.6118,75.8,4
29-11-2014 00:00,37.59,35.62,2,4.2
30-11-2014 00:00,38.8471,26.9071,13.4,4
01-12-2014 00:00,36.9247,29.3357,6.92,4
02-12-2014 00:00,39.5572,37.9669,12,4.1
03-12-2014 00:00,36.15,32.01,100,4
04-12-2014 00:00,38.74,40.02,6,4.1
05-12-2014 00:00,39.963,33.1522,17.47,4
06-12-2014 00:00,39.1339,29.0705,2.8,4.2
07-12-2014 00:00,39.14,29.1,7,4.3
08-12-2014 00:00,38.77,40.07,5,6.1
09-12-2014 00:00,38.8151,40.1267,5.7,4.1
10-12-2014 00:00,38.7518,40.0418,15.15,5.6
11-12-2014 00:00,38.7708,40.0217,4.4,4.1
12-12-2014 00:00,38.7326,40.1021,5,4.9
13-12-2014 00:00,39.7957,40.0477,4.91,5
14-12-2014 00:00,38.7452,40.0342,11.75,5.1
15-12-2014 00:00,38.7375,40.0392,6.21,4.4
16-12-2014 00:00,38.6966,40.0988,2,4.9
17-12-2014 00:00,38.7357,40.0138,4.6,4.1
18-12-2014 00:00,38.7182,40.1231,4,4.1
19-12-2014 00:00,38.8517,40.2428,7.4,4
20-12-2014 00:00,38.75,40.15,5,4.1
21-12-2014 00:00,39.89,39.14,5,4.2
22-12-2014 00:00,39.91,39.14,6,4
23-12-2014 00:00,38.8157,40.0357,14.05,4.2
24-12-2014 00:00,35.8557,31.0427,10.72,4.3
25-12-2014 00:00,38.9,39,5,4.1
26-12-2014 00:00,39.8897,38.6448,19.54,4.3
27-12-2014 00:00,38.7713,40.0935,22.57,5.1
28-12-2014 00:00,38.206,26.2486,14.8,4.8
29-12-2014 00:00,38.1832,26.2581,12.3,4
30-12-2014 00:00,35.8785,31.0619,61,4
31-12-2014 00:00,40.5354,35.0245,15,4.3
01-01-2015 00:00,35.6944,29.437,15.2,4.1
02-01-2015 00:00,39.0662,40.8078,18.15,4.2
03-01-2015 00:00,36.2144,27.5308,21.3,4
04-01-2015 00:00,38.8042,40.1315,19.94,4.2
05-01-2015 00:00,36.3285,27.6806,16.8,4.4
06-01-2015 00:00,35.7637,27.483,14.2,4.5
07-01-2015 00:00,37.4757,38.8793,22.41,4.1
08-01-2015 00:00,38.7992,40.0485,19.31,4.1
09-01-2015 00:00,39.4486,25.9369,9.9,4.3
10-01-2015 00:00,41.2,30.13,5,4.3
11-01-2015 00:00,35.6875,29.991,19.24,4.3
12-01-2015 00:00,39.3347,41.1451,5.2,4
13-01-2015 00:00,36.6326,29.8462,14.5,4.5
14-01-2015 00:00,40.95,26.65,10,4
15-01-2015 00:00,38.95,25.95,14,4.1
16-01-2015 00:00,37.7448,36.102,18.77,4.2
17-01-2015 00:00,37.747,36.1248,22.48,4.2
18-01-2015 00:00,40.4264,28.9573,12.9,4.2
19-01-2015 00:00,40.0247,37.469,19.22,4.3
20-01-2015 00:00,36.8,27.4003,22.42,4.3
21-01-2015 00:00,36.8323,26.9143,167.1,5.1
22-01-2015 00:00,40.0077,41.8307,13.67,4.1
23-01-2015 00:00,36.9509,30.3928,9.9,4.1
24-01-2015 00:00,37.4865,27.0433,12.66,4.2
25-01-2015 00:00,37.724,35.5513,7.56,4.2
26-01-2015 00:00,36.573,27.9742,22.3,4.3
27-01-2015 00:00,39.6865,27.5781,13.8,4.3
28-01-2015 00:00,40.8477,31.632,10.83,4
29-01-2015 00:00,39.7218,38.9226,15.27,4.3
30-01-2015 00:00,37.1042,31.1398,107.3,4.1
31-01-2015 00:00,42.18,26.21,2,4
01-02-2015 00:00,40.3769,25.9446,13.3,4.1
02-02-2015 00:00,39.501,40.1426,1.8,4.2
03-02-2015 00:00,37.0191,27.6161,6.3,4.2
04-02-2015 00:00,42.38,44.51,2,4.4
05-02-2015 00:00,38.1273,38.9343,13.7,4.7
06-02-2015 00:00,37.35,44.21,30,4.2
07-02-2015 00:00,38.2302,42.5155,5,4
08-02-2015 00:00,40.8323,28.176,3.2,4.4
09-02-2015 00:00,38.0022,27.952,17.11,4.1
10-02-2015 00:00,37.8858,27.2912,6.99,4.1
11-02-2015 00:00,36.1602,29.5918,42.8,4.3
12-02-2015 00:00,35.9538,30.3965,45.8,4.1
13-02-2015 00:00,39.3917,33.1148,7.02,4.3
14-02-2015 00:00,38.8685,25.9718,37.28,4.2
15-02-2015 00:00,37.1242,30.7457,95.6,4.2
16-02-2015 00:00,40.425,26.2214,10,5.3
17-02-2015 00:00,38.8932,44.3567,1,4.1
18-02-2015 00:00,39.5192,40.2092,12.73,4.1
19-02-2015 00:00,39.51,40.22,5,4.1
20-02-2015 00:00,37.8579,27.3856,15,5
21-02-2015 00:00,37.8558,27.3385,18.66,4.1
22-02-2015 00:00,36.563,35.9986,16.7,4.9
23-02-2015 00:00,37.314,36.3921,14.5,4.4
24-02-2015 00:00,36.888,42.8546,10,4.2
25-02-2015 00:00,36.4577,26.3931,128.2,4.7
26-02-2015 00:00,38.9326,44.3693,5.7,4.2
27-02-2015 00:00,37.88,27.34,7,4
28-02-2015 00:00,36.5986,28.0533,66.5,4.1
01-03-2015 00:00,40.3222,25.8821,12.7,4.1
02-03-2015 00:00,39.9972,40.0146,2.2,4.4
03-03-2015 00:00,40.58,27.34,16,4
04-03-2015 00:00,36.88,43.21,10,4.1
05-03-2015 00:00,41.877,42.7038,27.81,5.3
06-03-2015 00:00,41.92,42.79,7,4.1
07-03-2015 00:00,40.71,29.76,10,4.1
08-03-2015 00:00,41.9702,42.6808,7.83,4.2
09-03-2015 00:00,38.46,39.18,4,4.2
10-03-2015 00:00,37.83,27.34,5,4.1
11-03-2015 00:00,37.9045,29.0512,10.09,4
12-03-2015 00:00,37.8,27.21,8,4.2
13-03-2015 00:00,36.61,26.95,142.4,4.5
14-03-2015 00:00,40.5883,34.8145,18.89,4.4
15-03-2015 00:00,39.01,42.32,5,4.1
16-03-2015 00:00,38.99,42.31,5,4.4
17-03-2015 00:00,39.01,42.29,5,4.5
18-03-2015 00:00,38.99,42.32,5,4.3
19-03-2015 00:00,38.93,42.29,3,4.5
20-03-2015 00:00,36.58,27.17,137.9,4.1
21-03-2015 00:00,39.24,40.41,5,4.2
22-03-2015 00:00,35.9728,34.5602,37.93,4.1
23-03-2015 00:00,40.43,28.06,9,4
24-03-2015 00:00,38.66,44.2,5,4.6
25-03-2015 00:00,37.31,30.48,8,4.1
26-03-2015 00:00,35.7352,36.4597,12.47,4.1
27-03-2015 00:00,39.1602,29.0673,6.97,4.3
28-03-2015 00:00,40.05,27.83,8,4.3
29-03-2015 00:00,35.69,26.63,17,4.1
30-03-2015 00:00,36.49,28.77,5,4
31-03-2015 00:00,36.45,28.82,6,4
01-04-2015 00:00,38.9837,29.8262,21.32,4
02-04-2015 00:00,37.47,35.58,11,4
03-04-2015 00:00,36.34,28.69,2,4
04-04-2015 00:00,38.2,42.64,8,4.1
05-04-2015 00:00,39.0602,28.0227,24.88,4.1
06-04-2015 00:00,37.02,28.17,5,4
07-04-2015 00:00,36.6326,27.2625,12,5.2
08-04-2015 00:00,39.1328,29.082,24.46,5.9
09-04-2015 00:00,39.1442,29.1078,7,4.6
10-04-2015 00:00,39.1,29.13,5,4
11-04-2015 00:00,39.12,29.09,2,4
12-04-2015 00:00,39.11,29.0338,7.06,4.2
13-04-2015 00:00,39.113,29.0377,7.74,4.8
14-04-2015 00:00,39.1128,29.0317,6.99,4.3
15-04-2015 00:00,39.131,29.1235,20.83,4.3
16-04-2015 00:00,39.115,28.9885,6.95,4
17-04-2015 00:00,39.1413,29.1065,16.92,4.1
18-04-2015 00:00,39.1147,29.0837,17.38,4.3
19-04-2015 00:00,39.1443,29.0023,6.97,4
20-04-2015 00:00,39.1202,29.0872,7.09,4.2
21-04-2015 00:00,39.1228,29.0027,7,4
22-04-2015 00:00,39.1037,29.0513,7,4
23-04-2015 00:00,36.3253,31.399,13.7,4
24-04-2015 00:00,36.6565,27.1684,133.7,4
25-04-2015 00:00,39.0988,27.1522,26.37,4
26-04-2015 00:00,39.1013,29.0217,16.8,4.2
27-04-2015 00:00,39.1393,29.1235,19.42,4.4
28-04-2015 00:00,36.99,45.13,15,4.2
29-04-2015 00:00,39.1215,29.0408,23.02,5.1
30-04-2015 00:00,39.11,29.13,8,4
01-05-2015 00:00,39.1123,29.0278,16.62,4
02-05-2015 00:00,39.1425,29.0853,5.04,4.5
03-05-2015 00:00,37.41,42.57,11,4.6
04-05-2015 00:00,39.1567,29.0112,15.29,4
05-05-2015 00:00,39.1122,29.1018,15.63,4.1
06-05-2015 00:00,39.143,29.095,6.98,4
07-05-2015 00:00,39.0975,28.3405,34.38,4.7
08-05-2015 00:00,38.3815,33.953,10.51,4
09-05-2015 00:00,36.5967,28.7742,25.98,4
10-05-2015 00:00,38.5562,39.6307,13.42,5.4
11-05-2015 00:00,38.5867,39.6008,19.2,4
12-05-2015 00:00,39.12,29.02,9,5
13-05-2015 00:00,39.1217,29.0443,12.15,4.4
14-05-2015 00:00,39.07,29,8,4
15-05-2015 00:00,39.1232,29.0032,9.28,4
16-05-2015 00:00,37.36,35.87,16,4.5
17-05-2015 00:00,36.65,26.65,107,4.4
18-05-2015 00:00,39.1037,29.0147,10.78,4.1
19-05-2015 00:00,38.57,44.34,5,4.4
20-05-2015 00:00,40.1382,29.9733,26.14,4.7
21-05-2015 00:00,39.123,29.0328,14.7,4.3
22-05-2015 00:00,39.0638,29.1243,13.84,4
23-05-2015 00:00,39.1048,29.093,17.66,4.1
24-05-2015 00:00,40.8195,27.7498,6.97,5.1
25-05-2015 00:00,38.34,31.87,5,4.8
26-05-2015 00:00,38.57,39.68,5,4.4
27-05-2015 00:00,35.9533,29.8533,34.32,4
28-05-2015 00:00,39.08,35.91,5,4.5
29-05-2015 00:00,40.44,28.89,5,4
30-05-2015 00:00,39.49,39.97,5,4.3
31-05-2015 00:00,39.139,29.0957,22.54,4.3
01-06-2015 00:00,35.82,29.43,10,4.2
02-06-2015 00:00,35.77,31.15,5,4
03-06-2015 00:00,36.1967,28.7975,50.79,4.3
04-06-2015 00:00,37.37,36.32,8,4
05-06-2015 00:00,36.84,26.53,10,4.4
06-06-2015 00:00,36.91,26.5,9,4.2
07-06-2015 00:00,39.6597,38.6777,7.18,5.6
08-06-2015 00:00,39.7,38.71,2,4.2
09-06-2015 00:00,39.6585,38.6948,17.74,4.3
10-06-2015 00:00,39.6588,38.7005,7.02,4
11-06-2015 00:00,41.4,43.94,11,4
12-06-2015 00:00,39.65,38.69,5,4.4
13-06-2015 00:00,38,35.16,5,4.3
14-06-2015 00:00,41.4352,41.3053,7.19,4.2
15-06-2015 00:00,39.36,40.69,5,4
16-06-2015 00:00,39.0052,28.057,25.38,4
17-06-2015 00:00,38.4543,39.2525,15.68,4
18-06-2015 00:00,35.6878,31.8995,38.86,4.2
19-06-2015 00:00,40.29,44.68,2,4.4
20-06-2015 00:00,38.689,43.4657,19.02,7.1
21-06-2015 00:00,38.7152,43.3715,12.02,4.6
22-06-2015 00:00,38.7657,43.238,6.3,4.8
23-06-2015 00:00,38.7825,43.3633,19.92,5.8
24-06-2015 00:00,38.7335,43.1312,7.48,5.3
25-06-2015 00:00,38.7702,43.3945,6.34,4.8
26-06-2015 00:00,38.7627,43.4095,7.24,4.2
27-06-2015 00:00,38.8,43.11,5,4.2
28-06-2015 00:00,38.7778,43.3947,22.61,5.5
29-06-2015 00:00,38.67,43.2,9,4
30-06-2015 00:00,38.6968,43.1576,6.96,4.1
01-07-2015 00:00,38.7338,43.5558,15.08,4.2
02-07-2015 00:00,38.7367,43.5087,20.8,4
03-07-2015 00:00,38.7325,43.2332,6.91,4
04-07-2015 00:00,38.678,43.1455,10,4.2
05-07-2015 00:00,38.7712,43.3055,1.71,4.3
06-07-2015 00:00,38.673,43.2019,11.68,4.4
07-07-2015 00:00,38.8113,43.4675,15.41,4.7
08-07-2015 00:00,38.6383,43.3235,1.14,4.1
09-07-2015 00:00,38.7227,43.3823,3.3,4.2
10-07-2015 00:00,38.7452,43.3238,15.01,4.1
11-07-2015 00:00,38.6752,43.273,2.03,4.2
12-07-2015 00:00,38.6302,43.0803,13.56,4
13-07-2015 00:00,38.5905,43.149,21.55,4.7
14-07-2015 00:00,38.7173,43.3265,21.78,4.6
15-07-2015 00:00,38.7518,43.508,20.85,4.8
16-07-2015 00:00,38.6632,43.1128,20.89,4.1
17-07-2015 00:00,38.6852,43.3668,3.06,4.1
18-07-2015 00:00,39.0273,42.2482,11.5,4
19-07-2015 00:00,38.629,43.192,19.81,5.1
20-07-2015 00:00,38.6853,43.5425,18.57,4.4
21-07-2015 00:00,38.7248,43.302,6.08,4.8
22-07-2015 00:00,38.7358,43.328,22.09,4.5
23-07-2015 00:00,38.6163,43.2,6.9,4.4
24-07-2015 00:00,38.697,43.15,7.55,4.5
25-07-2015 00:00,38.6213,43.2027,13.94,4.2
26-07-2015 00:00,38.6447,43.1275,6.79,6
27-07-2015 00:00,38.7718,43.3303,1.79,4.1
28-07-2015 00:00,38.7417,43.3103,12.94,4.1
29-07-2015 00:00,38.7072,43.3767,15.39,4
30-07-2015 00:00,38.7428,43.3925,21.75,4.1
31-07-2015 00:00,38.663,43.1123,9.08,4.2
01-08-2015 00:00,38.6808,43.31,12.58,4.5
02-08-2015 00:00,38.6122,43.2525,15.45,4.3
03-08-2015 00:00,38.7253,43.281,3.39,4.4
04-08-2015 00:00,38.8231,43.6036,11.46,4.4
05-08-2015 00:00,38.6865,43.5322,18.89,4.8
06-08-2015 00:00,38.7,43.46,5,4.8
07-08-2015 00:00,36.534,28.6738,25.83,4
08-08-2015 00:00,38.715,43.5145,2.16,4
09-08-2015 00:00,36.5233,28.7075,23.32,4.2
10-08-2015 00:00,38.6868,43.3143,6.52,4.1
11-08-2015 00:00,38.7138,43.3705,3.54,4
12-08-2015 00:00,38.7007,43.3385,2.95,4.3
13-08-2015 00:00,38.9292,43.5507,13.31,4.4
14-08-2015 00:00,38.7898,43.1812,6.98,4.1
15-08-2015 00:00,38.6615,43.2453,5.92,4.2
16-08-2015 00:00,38.693,43.1475,18.71,5
17-08-2015 00:00,38.9028,43.5538,2.48,4.2
18-08-2015 00:00,38.6983,43.2198,18.86,4.3
19-08-2015 00:00,38.7135,43.0977,19.24,4.5
20-08-2015 00:00,38.7872,43.3903,26.37,4.7
21-08-2015 00:00,38.6383,43.0782,4.68,4
22-08-2015 00:00,38.6515,43.0678,7.08,4.2
23-08-2015 00:00,38.7742,43.154,12.35,4.4
24-08-2015 00:00,38.6587,43.1535,17.44,4
25-08-2015 00:00,38.7748,43.2748,3.64,4
26-08-2015 00:00,38.7002,43.2498,6.91,4
27-08-2015 00:00,38.823,43.5857,17.44,5.6
28-08-2015 00:00,38.8488,43.5702,7.78,4
29-08-2015 00:00,38.8377,43.5145,7.52,4
30-08-2015 00:00,38.8323,43.5163,5,4.1
31-08-2015 00:00,38.738,43.3188,6.98,4
01-09-2015 00:00,38.8268,43.5668,16.01,4.5
02-09-2015 00:00,38.8688,43.6377,11.53,4.3
03-09-2015 00:00,38.7895,43.4705,8.07,4.3
04-09-2015 00:00,38.7098,43.1577,1.81,4
05-09-2015 00:00,38.8548,43.6078,10.97,4.1
06-09-2015 00:00,38.7417,43.3522,6.96,4.1
07-09-2015 00:00,38.5842,43.5737,1.06,4.1
08-09-2015 00:00,38.9007,43.553,8.29,4.1
09-09-2015 00:00,38.907,43.5205,5,4
10-09-2015 00:00,38.6743,43.1127,2.66,4
11-09-2015 00:00,38.6652,43.1985,18.01,4
12-09-2015 00:00,38.7507,43.3343,11.91,4.1
13-09-2015 00:00,38.8582,43.5855,8.93,4
14-09-2015 00:00,38.828,43.5063,14.81,4.6
15-09-2015 00:00,38.6923,43.2008,20.62,4.8
16-09-2015 00:00,38.7062,43.1948,6.98,4.2
17-09-2015 00:00,38.636,43.5222,18.29,4
18-09-2015 00:00,38.738,43.5005,5,4.3
19-09-2015 00:00,38.6657,43.5468,12.34,4.3
20-09-2015 00:00,38.636,43.0963,4.05,4.2
21-09-2015 00:00,38.6593,43.2853,1.45,4.5
22-09-2015 00:00,38.7183,43.2777,5,4.1
23-09-2015 00:00,38.6633,43.5245,12.83,4
24-09-2015 00:00,38.7788,43.2045,5.04,4.1
25-09-2015 00:00,38.8741,43.6701,14.77,4.2
26-09-2015 00:00,38.6237,43.1613,19.18,4.3
27-09-2015 00:00,38.6923,43.3738,20.26,4.2
28-09-2015 00:00,37.3807,43.8343,21.61,5.1
29-09-2015 00:00,38.9198,43.5475,10.37,4.1
30-09-2015 00:00,38.726,43.5033,13.01,4
01-10-2015 00:00,38.8203,43.5767,7.14,4
02-10-2015 00:00,38.557,43.1673,11.18,4.1
03-10-2015 00:00,38.8448,43.5828,9.58,4.2
04-10-2015 00:00,38.661,43.5613,20.98,4.2
05-10-2015 00:00,38.7587,43.507,19.22,4.5
06-10-2015 00:00,38.8975,43.5835,12.44,4.5
07-10-2015 00:00,38.6497,43.1727,7,4.1
08-10-2015 00:00,38.5875,43.2097,20.45,4.3
09-10-2015 00:00,38.7423,43.6003,14.72,4
10-10-2015 00:00,38.7482,43.2907,4.97,4.1
11-10-2015 00:00,38.6228,43.1525,13.97,4.6
12-10-2015 00:00,38.9245,43.5438,16.67,5.1
13-10-2015 00:00,38.7298,43.6128,22.36,4.6
14-10-2015 00:00,38.7458,43.3052,19.88,4.2
15-10-2015 00:00,38.7247,43.3535,19.71,4
16-10-2015 00:00,38.8462,43.6095,5.06,4.5
17-10-2015 00:00,38.8847,43.5908,18.03,4.8
18-10-2015 00:00,37.2538,43.9003,7.78,4.8
19-10-2015 00:00,38.8433,43.5377,19.44,4.6
20-10-2015 00:00,38.7185,43.0445,19.32,4.1
21-10-2015 00:00,37.2522,43.891,7.79,4.1
22-10-2015 00:00,38.7597,43.3808,24.51,4.4
23-10-2015 00:00,38.9457,43.6098,5.72,4
24-10-2015 00:00,38.9508,43.5427,9.24,4.1
25-10-2015 00:00,38.8507,43.5062,2.79,4.3
26-10-2015 00:00,38.7687,43.5753,14.97,4
27-10-2015 00:00,38.8143,43.5058,15.41,4.2
28-10-2015 00:00,38.743,43.5368,19.96,4
29-10-2015 00:00,38.7118,43.2357,19.49,4.3
30-10-2015 00:00,38.8145,43.513,22.03,4.6
31-10-2015 00:00,38.6997,43.2175,21.39,4.3
01-11-2015 00:00,38.9393,43.5548,11.66,4.7
02-11-2015 00:00,38.8225,43.4752,20.91,4.3
03-11-2015 00:00,38.5885,43.1767,19.18,4.1
04-11-2015 00:00,38.6634,43.6323,4.43,4.8
05-11-2015 00:00,38.6958,43.6142,21.35,4.3
06-11-2015 00:00,38.9358,43.4832,14.63,4.5
07-11-2015 00:00,38.7045,43.6332,17.07,4.4
08-11-2015 00:00,38.6632,43.168,18,4.3
09-11-2015 00:00,38.7932,43.4015,16.24,4.4
10-11-2015 00:00,38.7192,43.0778,8.36,5.3
11-11-2015 00:00,38.4382,43.2825,21.47,5.7
12-11-2015 00:00,38.4852,43.2452,4.5,4.4
13-11-2015 00:00,38.4643,43.2538,17.74,4.5
14-11-2015 00:00,38.4498,43.2413,14.86,4.4
15-11-2015 00:00,38.7097,43.4045,15.26,4.1
16-11-2015 00:00,38.9565,43.4915,15.09,4.2
17-11-2015 00:00,38.6733,43.5143,17.74,4
18-11-2015 00:00,38.6323,43.173,19.15,4.6
19-11-2015 00:00,38.8103,43.5998,16.35,4.3
20-11-2015 00:00,38.4673,43.3035,8.84,4.2
21-11-2015 00:00,38.425,43.0153,13.46,4
22-11-2015 00:00,38.8692,43.5782,14.26,4.1
23-11-2015 00:00,38.845,43.5038,5,4.1
24-11-2015 00:00,36.061,28.9153,40.51,4.4
25-11-2015 00:00,38.621,43.0403,19.21,4.5
26-11-2015 00:00,38.6247,43.0752,18.98,4.7
27-11-2015 00:00,38.811,43.7385,15.17,4.2
28-11-2015 00:00,38.7038,43.0833,23.32,5.2
29-11-2015 00:00,39.1645,41.5725,19.61,4.4
30-11-2015 00:00,38.8677,43.5692,17.1,4.5
01-12-2015 00:00,38.8022,43.8528,8,4.9
02-12-2015 00:00,38.1195,38.7132,20.15,4.1
03-12-2015 00:00,38.8253,43.7835,6.97,4
04-12-2015 00:00,38.6695,43.2057,22.74,4.6
05-12-2015 00:00,38.6913,43.1395,1.91,4.7
06-12-2015 00:00,38.6093,43.207,22.95,4.5
07-12-2015 00:00,39.0248,35.893,11.12,4.5
